source_mat_id,chlorophyll,chlorophyll_method,sea_surf_temp,sea_surf_temp_method,sea_subsurf_temp,sea_subsurf_temp_method,sea_surf_salinity,sea_surf_salinity_method,sea_subsurf_salinity,sea_subsurf_salinity_method,alkalinity,alkalinity_method,ammonium,ammonium_method,atmospheric_data,bacteria_carb_prod,bacteria_carb_prod_method,bac_prod,bac_prod_method,bac_resp,bac_resp_method,biomass,biomass_method,chem_administration,conduc,conduc_method,density,density_method,diss_carb_dioxide,diss_carb_dioxide_method,diss_hydrogen,diss_hydrogen_method,diss_inorg_carb,diss_inorg_carb_method,diss_org_carb,diss_org_carb_method,diss_org_nitro,diss_org_nitro_method,down_par,down_par_method,light_intensity,light_intensity_method,diss_oxygen,diss_oxygen_method,n_alkanes,n_alkanes_method,nitrate,nitrate_method,nitrite,nitrite_method,org_carb,org_carb_method,org_matter,org_matter_method,org_nitro,org_nitro_method,organism_count,organism_count_method,ph,ph_method,part_org_carb,part_org_carb_method,part_org_nitro,part_org_nitro_method,perturbation,petroleum_hydrocarb,petroleum_hydrocarb_method,phaeopigments,phaeopigments_method,phosphate,phosphate_method,pigments,pigments_method,pressure,pressure_method,primary_prod,primary_prod_method,redox_potential,redox_potential_method,silicate,silicate_method,sulfate,sulfate_method,sulfide,sulfide_method,tot_carb,tot_carb_method,tot_diss_nitro,tot_inorg_nitro,tot_nitro,tot_nitro_method,tot_part_carb,tot_part_carb_method,tot_phosp,tot_phosp_method,turbidity,water_current,water_current_method,misc_param,misc_param_method
EMO BON RFormosa Wa 2200428 0.22um_4,7.17216,Fluorometer 10-AU,17.8,Thermo scientific  orion star A221,17.8,Thermo scientific  orion star A221,36.75,YSI ProSolo Digital,36.75,YSI ProSolo Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,YSI ProSolo Digital,,,,,,,,,,,,,,,8.178,Thermo scientific  orion star A221,,,,,,,,,,,,,,1.005576117,YSI ProSolo Digital,,,-99.1,Thermo scientific  orion star A221,,,,,,,,,,,,,,,,,55340.0,,,,
EMO BON RFormosa Wa 220428 3um_Blank,7.17216,Fluorometer 10-AU,17.8,Thermo scientific  orion star A221,17.8,Thermo scientific  orion star A221,36.75,YSI ProSolo Digital,36.75,YSI ProSolo Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,YSI ProSolo Digital,,,,,,,,,,,,,,,8.178,Thermo scientific  orion star A221,,,,,,,,,,,,,,1.005576117,YSI ProSolo Digital,,,-99.1,Thermo scientific  orion star A221,,,,,,,,,,,,,,,,,55340.0,,,,
EMO BON RFormosa Wa 200428 0.22um_Blank,7.17216,Fluorometer 10-AU,17.8,Thermo scientific  orion star A221,17.8,Thermo scientific  orion star A221,36.75,YSI ProSolo Digital,36.75,YSI ProSolo Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,YSI ProSolo Digital,,,,,,,,,,,,,,,8.178,Thermo scientific  orion star A221,,,,,,,,,,,,,,1.005576117,YSI ProSolo Digital,,,-99.1,Thermo scientific  orion star A221,,,,,,,,,,,,,,,,,55340.0,,,,
EMO BON RFormosa Wa 220629 3um_1,8.3868,Fluorometer 10-AU,21.7,Thermo scientific  orion star A221,21.7,Thermo scientific  orion star A221,38.26,YSI ProSolo Digital,38.26,YSI ProSolo Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,YSI ProSolo Digital,,,,,,,,,,,,,,,6.192,Thermo scientific  orion star A221,,,,,,,,,,,,,,1.002121885,YSI ProSolo Digital,,,12.0,Thermo scientific  orion star A221,,,,,,,,,,,,,,,,,57354.0,,,,
EMO BON RFormosa Wa 220629 3um_2,8.3868,Fluorometer 10-AU,21.7,Thermo scientific  orion star A221,21.7,Thermo scientific  orion star A221,38.26,YSI ProSolo Digital,38.26,YSI ProSolo Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,YSI ProSolo Digital,,,,,,,,,,,,,,,6.192,Thermo scientific  orion star A221,,,,,,,,,,,,,,1.002121885,YSI ProSolo Digital,,,12.0,Thermo scientific  orion star A221,,,,,,,,,,,,,,,,,57354.0,,,,
EMO BON RFormosa Wa 220629 3um_3,8.3868,Fluorometer 10-AU,21.7,Thermo scientific  orion star A221,21.7,Thermo scientific  orion star A221,38.26,YSI ProSolo Digital,38.26,YSI ProSolo Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,YSI ProSolo Digital,,,,,,,,,,,,,,,6.192,Thermo scientific  orion star A221,,,,,,,,,,,,,,1.002121885,YSI ProSolo Digital,,,12.0,Thermo scientific  orion star A221,,,,,,,,,,,,,,,,,57354.0,,,,
EMO BON RFormosa Wa 220629 3um_4,8.3868,Fluorometer 10-AU,21.7,Thermo scientific  orion star A221,21.7,Thermo scientific  orion star A221,38.26,YSI ProSolo Digital,38.26,YSI ProSolo Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,YSI ProSolo Digital,,,,,,,,,,,,,,,6.192,Thermo scientific  orion star A221,,,,,,,,,,,,,,1.002121885,YSI ProSolo Digital,,,12.0,Thermo scientific  orion star A221,,,,,,,,,,,,,,,,,57354.0,,,,
EMO BON RFormosa Wa 220629 0.22um_1,8.3868,Fluorometer 10-AU,21.7,Thermo scientific  orion star A221,21.7,Thermo scientific  orion star A221,38.26,YSI ProSolo Digital,38.26,YSI ProSolo Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,YSI ProSolo Digital,,,,,,,,,,,,,,,6.192,Thermo scientific  orion star A221,,,,,,,,,,,,,,1.002121885,YSI ProSolo Digital,,,12.0,Thermo scientific  orion star A221,,,,,,,,,,,,,,,,,57354.0,,,,
EMO BON RFormosa Wa 220629 0.22um_2,8.3868,Fluorometer 10-AU,21.7,Thermo scientific  orion star A221,21.7,Thermo scientific  orion star A221,38.26,YSI ProSolo Digital,38.26,YSI ProSolo Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,YSI ProSolo Digital,,,,,,,,,,,,,,,6.192,Thermo scientific  orion star A221,,,,,,,,,,,,,,1.002121885,YSI ProSolo Digital,,,12.0,Thermo scientific  orion star A221,,,,,,,,,,,,,,,,,57354.0,,,,
EMO BON RFormosa Wa 220629 0.22um_3,8.3868,Fluorometer 10-AU,21.7,Thermo scientific  orion star A221,21.7,Thermo scientific  orion star A221,38.26,YSI ProSolo Digital,38.26,YSI ProSolo Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,YSI ProSolo Digital,,,,,,,,,,,,,,,6.192,Thermo scientific  orion star A221,,,,,,,,,,,,,,1.002121885,YSI ProSolo Digital,,,12.0,Thermo scientific  orion star A221,,,,,,,,,,,,,,,,,57354.0,,,,
EMO BON RFormosa Wa 220629 0.22um_4,8.3868,Fluorometer 10-AU,21.7,Thermo scientific  orion star A221,21.7,Thermo scientific  orion star A221,38.26,YSI ProSolo Digital,38.26,YSI ProSolo Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,YSI ProSolo Digital,,,,,,,,,,,,,,,6.192,Thermo scientific  orion star A221,,,,,,,,,,,,,,1.002121885,YSI ProSolo Digital,,,12.0,Thermo scientific  orion star A221,,,,,,,,,,,,,,,,,57354.0,,,,
EMO BON RFormosa Wa 220629 3um_Blank,8.3868,Fluorometer 10-AU,21.7,Thermo scientific  orion star A221,21.7,Thermo scientific  orion star A221,38.26,YSI ProSolo Digital,38.26,YSI ProSolo Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,YSI ProSolo Digital,,,,,,,,,,,,,,,6.192,Thermo scientific  orion star A221,,,,,,,,,,,,,,1.002121885,YSI ProSolo Digital,,,12.0,Thermo scientific  orion star A221,,,,,,,,,,,,,,,,,57354.0,,,,
EMO BON RFormosa Wa 220629 0.22um_Blank,8.3868,Fluorometer 10-AU,21.7,Thermo scientific  orion star A221,21.7,Thermo scientific  orion star A221,38.26,YSI ProSolo Digital,38.26,YSI ProSolo Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,YSI ProSolo Digital,,,,,,,,,,,,,,,6.192,Thermo scientific  orion star A221,,,,,,,,,,,,,,1.002121885,YSI ProSolo Digital,,,12.0,Thermo scientific  orion star A221,,,,,,,,,,,,,,,,,57354.0,,,,
EMO BON RFormosa Wa 2200909 3um_1,8.32896,Fluorometer 10-AU,25.0,Thermo scientific  orion star A221,25.0,Thermo scientific  orion star A221,37.71,YSI ProSolo Digital,37.71,YSI ProSolo Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8,YSI ProSolo Digital,,,,,,,,,,,,,,,8.539,Thermo scientific  orion star A221,,,,,,,,,,,,,,1.00488527,YSI ProSolo Digital,,,-111.3,Thermo scientific  orion star A221,,,,,,,,,,,,,,,,,56659.0,,,,
EMO BON RFormosa Wa 2200909 3um_2,8.32896,Fluorometer 10-AU,25.0,Thermo scientific  orion star A221,25.0,Thermo scientific  orion star A221,37.71,YSI ProSolo Digital,37.71,YSI ProSolo Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8,YSI ProSolo Digital,,,,,,,,,,,,,,,8.539,Thermo scientific  orion star A221,,,,,,,,,,,,,,1.00488527,YSI ProSolo Digital,,,-111.3,Thermo scientific  orion star A221,,,,,,,,,,,,,,,,,56659.0,,,,
EMO BON RFormosa Wa 220909 3um_3,8.32896,Fluorometer 10-AU,25.0,Thermo scientific  orion star A221,25.0,Thermo scientific  orion star A221,37.71,YSI ProSolo Digital,37.71,YSI ProSolo Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8,YSI ProSolo Digital,,,,,,,,,,,,,,,8.539,Thermo scientific  orion star A221,,,,,,,,,,,,,,1.00488527,YSI ProSolo Digital,,,-111.3,Thermo scientific  orion star A221,,,,,,,,,,,,,,,,,56659.0,,,,
EMO BON RFormosa Wa 220909 3um_4,8.32896,Fluorometer 10-AU,25.0,Thermo scientific  orion star A221,25.0,Thermo scientific  orion star A221,37.71,YSI ProSolo Digital,37.71,YSI ProSolo Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8,YSI ProSolo Digital,,,,,,,,,,,,,,,8.539,Thermo scientific  orion star A221,,,,,,,,,,,,,,1.00488527,YSI ProSolo Digital,,,-111.3,Thermo scientific  orion star A221,,,,,,,,,,,,,,,,,56659.0,,,,
EMO BON RFormosa Wa 220909 0.22um_1,8.32896,Fluorometer 10-AU,25.0,Thermo scientific  orion star A221,25.0,Thermo scientific  orion star A221,37.71,YSI ProSolo Digital,37.71,YSI ProSolo Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8,YSI ProSolo Digital,,,,,,,,,,,,,,,8.539,Thermo scientific  orion star A221,,,,,,,,,,,,,,1.00488527,YSI ProSolo Digital,,,-111.3,Thermo scientific  orion star A221,,,,,,,,,,,,,,,,,56659.0,,,,
EMO BON RFormosa Wa 220909 0.22um_2,8.32896,Fluorometer 10-AU,25.0,Thermo scientific  orion star A221,25.0,Thermo scientific  orion star A221,37.71,YSI ProSolo Digital,37.71,YSI ProSolo Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8,YSI ProSolo Digital,,,,,,,,,,,,,,,8.539,Thermo scientific  orion star A221,,,,,,,,,,,,,,1.00488527,YSI ProSolo Digital,,,-111.3,Thermo scientific  orion star A221,,,,,,,,,,,,,,,,,56659.0,,,,
EMO BON RFormosa Wa 220909 0.22um_3,8.32896,Fluorometer 10-AU,25.0,Thermo scientific  orion star A221,25.0,Thermo scientific  orion star A221,37.71,YSI ProSolo Digital,37.71,YSI ProSolo Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8,YSI ProSolo Digital,,,,,,,,,,,,,,,8.539,Thermo scientific  orion star A221,,,,,,,,,,,,,,1.00488527,YSI ProSolo Digital,,,-111.3,Thermo scientific  orion star A221,,,,,,,,,,,,,,,,,56659.0,,,,
EMO BON RFormosa Wa 220909 0.22um_4,8.32896,Fluorometer 10-AU,25.0,Thermo scientific  orion star A221,25.0,Thermo scientific  orion star A221,37.71,YSI ProSolo Digital,37.71,YSI ProSolo Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8,YSI ProSolo Digital,,,,,,,,,,,,,,,8.539,Thermo scientific  orion star A221,,,,,,,,,,,,,,1.00488527,YSI ProSolo Digital,,,-111.3,Thermo scientific  orion star A221,,,,,,,,,,,,,,,,,56659.0,,,,
EMO BON RFormosa Wa 220909 3um_Blank,8.32896,Fluorometer 10-AU,25.0,Thermo scientific  orion star A221,25.0,Thermo scientific  orion star A221,37.71,YSI ProSolo Digital,37.71,YSI ProSolo Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8,YSI ProSolo Digital,,,,,,,,,,,,,,,8.539,Thermo scientific  orion star A221,,,,,,,,,,,,,,1.00488527,YSI ProSolo Digital,,,-111.3,Thermo scientific  orion star A221,,,,,,,,,,,,,,,,,56659.0,,,,
EMO BON RFormosa Wa 220909 0.22um_Blank,8.32896,Fluorometer 10-AU,25.0,Thermo scientific  orion star A221,25.0,Thermo scientific  orion star A221,37.71,YSI ProSolo Digital,37.71,YSI ProSolo Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8,YSI ProSolo Digital,,,,,,,,,,,,,,,8.539,Thermo scientific  orion star A221,,,,,,,,,,,,,,1.00488527,YSI ProSolo Digital,,,-111.3,Thermo scientific  orion star A221,,,,,,,,,,,,,,,,,56659.0,,,,
EMO BON RFormosa Wa 221021 3um_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON RFormosa Wa 221021 3um_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON RFormosa Wa 221021 3um_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON RFormosa Wa 221021 3um_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON RFormosa Wa 221021 0.22um_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON RFormosa Wa 221021 0.22um_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON RFormosa Wa 221021 0.22um_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON RFormosa Wa 221021 0.22um_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON RFormosa Wa 221021 3um_Blank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON RFormosa Wa 221021 0.22um_Blank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON RFormosa Wa 221216 3um_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON RFormosa Wa 221216 3um_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON RFormosa Wa 221216 3um_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON RFormosa Wa 221216 3um_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON RFormosa Wa 221216 0.22um_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON RFormosa Wa 221216 0.22um_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON RFormosa Wa 221216 0.22um_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON RFormosa Wa 221216 0.22um_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON RFormosa Wa 221216 3um_Blank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON RFormosa Wa 221216 0.22um_Blank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
